"depthclass","hind","simulation","varname","year","mean_value_dc_630_to_640"
"Bottom","no","ssp126","Mean temp Feb to April",1980,4.77712667108274
"Bottom","no","ssp126","Mean temp Feb to April",1981,4.10068728722718
"Bottom","no","ssp126","Mean temp Feb to April",1982,4.87330708846825
"Bottom","no","ssp126","Mean temp Feb to April",1983,5.37141318727265
"Bottom","no","ssp126","Mean temp Feb to April",1984,4.83503177336713
"Bottom","no","ssp126","Mean temp Feb to April",1985,4.47921680510989
"Bottom","no","ssp126","Mean temp Feb to April",1986,4.6426187233772
"Bottom","no","ssp126","Mean temp Feb to April",1987,4.4691154423372
"Bottom","no","ssp126","Mean temp Feb to April",1988,4.18478886480323
"Bottom","no","ssp126","Mean temp Feb to April",1989,4.36477915245125
"Bottom","no","ssp126","Mean temp Feb to April",1990,3.63456905750536
"Bottom","no","ssp126","Mean temp Feb to April",1991,4.07801701314915
"Bottom","no","ssp126","Mean temp Feb to April",1992,4.11554992926824
"Bottom","no","ssp126","Mean temp Feb to April",1993,3.38375615586404
"Bottom","no","ssp126","Mean temp Feb to April",1994,3.83667203079934
"Bottom","no","ssp126","Mean temp Feb to April",1995,3.72520983681813
"Bottom","no","ssp126","Mean temp Feb to April",1996,3.47271468188215
"Bottom","no","ssp126","Mean temp Feb to April",1997,3.69324389558522
"Bottom","no","ssp126","Mean temp Feb to April",1998,5.22365749693439
"Bottom","no","ssp126","Mean temp Feb to April",1999,3.69411498894822
"Bottom","no","ssp126","Mean temp Feb to April",2000,4.94645244824675
"Bottom","no","ssp126","Mean temp Feb to April",2001,4.85131545218768
"Bottom","no","ssp126","Mean temp Feb to April",2002,5.33967614215857
"Bottom","no","ssp126","Mean temp Feb to April",2003,4.5586973856504
"Bottom","no","ssp126","Mean temp Feb to April",2004,5.41479373171732
"Bottom","no","ssp126","Mean temp Feb to April",2005,4.33657396701881
"Bottom","no","ssp126","Mean temp Feb to April",2006,4.64427373302706
"Bottom","no","ssp126","Mean temp Feb to April",2007,3.95626868842025
"Bottom","no","ssp126","Mean temp Feb to April",2008,3.38726854132119
"Bottom","no","ssp126","Mean temp Feb to April",2009,4.58456087020806
"Bottom","no","ssp126","Mean temp Feb to April",2010,4.85026347870571
"Bottom","no","ssp126","Mean temp Feb to April",2011,4.91493332379698
"Bottom","no","ssp126","Mean temp Feb to April",2012,4.94728361356373
"Bottom","no","ssp126","Mean temp Feb to April",2013,4.77592079376735
"Bottom","no","ssp126","Mean temp Feb to April",2014,3.71428012047348
"Bottom","no","ssp126","Mean temp Feb to April",2015,3.25629102208358
"Bottom","no","ssp126","Mean temp Feb to April",2016,3.62496773822109
"Bottom","no","ssp126","Mean temp Feb to April",2017,6.34961658417505
"Bottom","no","ssp126","Mean temp Feb to April",2018,3.78970695724625
"Bottom","no","ssp126","Mean temp Feb to April",2019,4.26208865968496
"Bottom","no","ssp126","Mean temp Feb to April",2020,4.97424428504574
"Bottom","no","ssp126","Mean temp Feb to April",2021,5.39230784908365
"Bottom","no","ssp126","Mean temp Feb to April",2022,3.69803419923042
"Bottom","no","ssp126","Mean temp Feb to April",2023,3.2102901350723
"Bottom","no","ssp126","Mean temp Feb to April",2024,3.98698880715109
"Bottom","no","ssp126","Mean temp Feb to April",2025,3.92922261890682
"Bottom","no","ssp126","Mean temp Feb to April",2026,6.47779269897523
"Bottom","no","ssp126","Mean temp Feb to April",2027,5.79663797228956
"Bottom","no","ssp126","Mean temp Feb to April",2028,4.31696565688453
"Bottom","no","ssp126","Mean temp Feb to April",2029,6.25406698296837
"Bottom","no","ssp126","Mean temp Feb to April",2030,5.97379051032906
"Bottom","no","ssp126","Mean temp Feb to April",2031,6.41528968827111
"Bottom","no","ssp126","Mean temp Feb to April",2032,4.69667427548707
"Bottom","no","ssp126","Mean temp Feb to April",2033,4.91234253770455
"Bottom","no","ssp126","Mean temp Feb to April",2034,4.50283646781511
"Bottom","no","ssp126","Mean temp Feb to April",2035,5.2086542006923
"Bottom","no","ssp126","Mean temp Feb to April",2036,4.62922825386215
"Bottom","no","ssp126","Mean temp Feb to April",2037,5.231444823278
"Bottom","no","ssp126","Mean temp Feb to April",2038,5.69930400059569
"Bottom","no","ssp126","Mean temp Feb to April",2039,5.16780891216588
"Bottom","no","ssp126","Mean temp Feb to April",2040,4.86784733234992
"Bottom","no","ssp126","Mean temp Feb to April",2041,5.4867031785748
"Bottom","no","ssp126","Mean temp Feb to April",2042,6.77396647853413
"Bottom","no","ssp126","Mean temp Feb to April",2043,6.12361661988923
"Bottom","no","ssp126","Mean temp Feb to April",2044,4.74163421635046
"Bottom","no","ssp126","Mean temp Feb to April",2045,5.66620248524562
"Bottom","no","ssp126","Mean temp Feb to April",2046,6.1353447963716
"Bottom","no","ssp126","Mean temp Feb to April",2047,5.7113727043975
"Bottom","no","ssp126","Mean temp Feb to April",2048,5.47475494749849
"Bottom","no","ssp126","Mean temp Feb to April",2049,5.21957275583861
"Bottom","no","ssp126","Mean temp Feb to April",2050,5.93750688260762
"Bottom","no","ssp126","Mean temp Feb to April",2051,4.96561445858789
"Bottom","no","ssp126","Mean temp Feb to April",2052,6.71561016979402
"Bottom","no","ssp126","Mean temp Feb to April",2053,5.46897361761738
"Bottom","no","ssp126","Mean temp Feb to April",2054,5.3918393979131
"Bottom","no","ssp126","Mean temp Feb to April",2055,5.69984718338222
"Bottom","no","ssp126","Mean temp Feb to April",2056,6.33075793162673
"Bottom","no","ssp126","Mean temp Feb to April",2057,5.16379037584672
"Bottom","no","ssp126","Mean temp Feb to April",2058,6.06129915084037
"Bottom","no","ssp126","Mean temp Feb to April",2059,6.15615656103914
"Bottom","no","ssp126","Mean temp Feb to April",2060,4.89520364298445
"Bottom","no","ssp126","Mean temp Feb to April",2061,6.35836278102648
"Bottom","no","ssp126","Mean temp Feb to April",2062,6.25294705159796
"Bottom","no","ssp126","Mean temp Feb to April",2063,5.21297945512503
"Bottom","no","ssp126","Mean temp Feb to April",2064,5.00424501388736
"Bottom","no","ssp126","Mean temp Feb to April",2065,5.37677172427169
"Bottom","no","ssp126","Mean temp Feb to April",2066,5.63417679561925
"Bottom","no","ssp126","Mean temp Feb to April",2067,6.11066940067457
"Bottom","no","ssp126","Mean temp Feb to April",2068,5.741575906891
"Bottom","no","ssp126","Mean temp Feb to April",2069,5.3216732668376
"Bottom","no","ssp126","Mean temp Feb to April",2070,5.59061279805275
"Bottom","no","ssp126","Mean temp Feb to April",2071,4.18727105103101
"Bottom","no","ssp126","Mean temp Feb to April",2072,5.92018902490448
"Bottom","no","ssp126","Mean temp Feb to April",2073,5.26468657082976
"Bottom","no","ssp126","Mean temp Feb to April",2074,6.60063920160089
"Bottom","no","ssp126","Mean temp Feb to April",2075,5.91612337292786
"Bottom","no","ssp126","Mean temp Feb to April",2076,4.72470420026887
"Bottom","no","ssp126","Mean temp Feb to April",2077,4.682349384129
"Bottom","no","ssp126","Mean temp Feb to April",2078,5.50877606131243
"Bottom","no","ssp126","Mean temp Feb to April",2079,5.01582568877047
"Bottom","no","ssp126","Mean temp Feb to April",2080,5.97099342557495
"Bottom","no","ssp126","Mean temp Feb to April",2081,5.454603803691
"Bottom","no","ssp126","Mean temp Feb to April",2082,6.49878544951639
"Bottom","no","ssp126","Mean temp Feb to April",2083,6.44212168604379
"Bottom","no","ssp126","Mean temp Feb to April",2084,4.86923609978538
"Bottom","no","ssp126","Mean temp Feb to April",2085,4.04133116460717
"Bottom","no","ssp126","Mean temp Feb to April",2086,5.24612166418112
"Bottom","no","ssp126","Mean temp Feb to April",2087,5.83503297512748
"Bottom","no","ssp126","Mean temp Feb to April",2088,5.88010522207931
"Bottom","no","ssp126","Mean temp Feb to April",2089,5.96597295230471
"Bottom","no","ssp126","Mean temp Feb to April",2090,5.74991832951322
"Bottom","no","ssp126","Mean temp Feb to April",2091,5.57975197727225
"Bottom","no","ssp126","Mean temp Feb to April",2092,4.9769022747121
"Bottom","no","ssp126","Mean temp Feb to April",2093,6.1905352692662
"Bottom","no","ssp126","Mean temp Feb to April",2094,5.54052918704363
"Bottom","no","ssp126","Mean temp Feb to April",2095,5.5372813847427
"Bottom","no","ssp126","Mean temp Feb to April",2096,5.1892806895732
"Bottom","no","ssp126","Mean temp Feb to April",2097,6.33660340808265
"Bottom","no","ssp126","Mean temp Feb to April",2098,6.20148569759876
"Bottom","no","ssp126","Mean temp Feb to April",2099,5.94779184838723
"Bottom","yes","ssp126","Mean temp Feb to April",1980,4.77712667108274
"Bottom","yes","ssp126","Mean temp Feb to April",1981,4.10068728722718
"Bottom","yes","ssp126","Mean temp Feb to April",1982,4.87330708846825
"Bottom","yes","ssp126","Mean temp Feb to April",1983,5.37141318727265
"Bottom","yes","ssp126","Mean temp Feb to April",1984,4.83503177336713
"Bottom","yes","ssp126","Mean temp Feb to April",1985,4.47921680510989
"Bottom","yes","ssp126","Mean temp Feb to April",1986,4.6426187233772
"Bottom","yes","ssp126","Mean temp Feb to April",1987,4.4691154423372
"Bottom","yes","ssp126","Mean temp Feb to April",1988,4.18478886480323
"Bottom","yes","ssp126","Mean temp Feb to April",1989,4.36477915245125
"Bottom","yes","ssp126","Mean temp Feb to April",1990,3.15090871094384
"Bottom","yes","ssp126","Mean temp Feb to April",1991,3.37283664372761
"Bottom","yes","ssp126","Mean temp Feb to April",1992,4.41344786178511
"Bottom","yes","ssp126","Mean temp Feb to April",1993,3.95223178571532
"Bottom","yes","ssp126","Mean temp Feb to April",1994,3.91273800598564
"Bottom","yes","ssp126","Mean temp Feb to April",1995,3.85166092154462
"Bottom","yes","ssp126","Mean temp Feb to April",1996,4.23313330089881
"Bottom","yes","ssp126","Mean temp Feb to April",1997,4.44155443949515
"Bottom","yes","ssp126","Mean temp Feb to April",1998,5.69376716794451
"Bottom","yes","ssp126","Mean temp Feb to April",1999,4.09211078424941
"Bottom","yes","ssp126","Mean temp Feb to April",2000,4.62068099932743
"Bottom","yes","ssp126","Mean temp Feb to April",2001,5.16984494300061
"Bottom","yes","ssp126","Mean temp Feb to April",2002,4.39631045878043
"Bottom","yes","ssp126","Mean temp Feb to April",2003,5.7465193357639
"Bottom","yes","ssp126","Mean temp Feb to April",2004,4.57989470618791
"Bottom","yes","ssp126","Mean temp Feb to April",2005,4.99629242321314
"Bottom","yes","ssp126","Mean temp Feb to April",2006,4.65719706250597
"Bottom","yes","ssp126","Mean temp Feb to April",2007,3.67481407059388
"Bottom","yes","ssp126","Mean temp Feb to April",2008,4.16482724162242
"Bottom","yes","ssp126","Mean temp Feb to April",2009,3.95871493607862
"Bottom","yes","ssp126","Mean temp Feb to April",2010,5.16963224712767
"Bottom","yes","ssp126","Mean temp Feb to April",2011,4.21426506437227
"Bottom","yes","ssp126","Mean temp Feb to April",2012,3.9881048681783
"Bottom","yes","ssp126","Mean temp Feb to April",2013,4.67766852499252
"Bottom","yes","ssp126","Mean temp Feb to April",2014,5.20779540851828
"Bottom","yes","ssp126","Mean temp Feb to April",2015,5.98309519507495
"Bottom","yes","ssp126","Mean temp Feb to April",2016,6.33349812062621
"Bottom","yes","ssp126","Mean temp Feb to April",2017,4.96895957073806
"Bottom","yes","ssp126","Mean temp Feb to April",2018,5.17345068921479
"Bottom","yes","ssp126","Mean temp Feb to April",2019,6.06083396650414
"Bottom","yes","ssp126","Mean temp Feb to April",2020,4.38426159134457
"Bottom","yes","ssp126","Mean temp Feb to April",2021,5.39230784908365
"Bottom","yes","ssp126","Mean temp Feb to April",2022,3.69803419923042
"Bottom","yes","ssp126","Mean temp Feb to April",2023,3.2102901350723
"Bottom","yes","ssp126","Mean temp Feb to April",2024,3.98698880715109
"Bottom","yes","ssp126","Mean temp Feb to April",2025,3.92922261890682
"Bottom","yes","ssp126","Mean temp Feb to April",2026,6.47779269897523
"Bottom","yes","ssp126","Mean temp Feb to April",2027,5.79663797228956
"Bottom","yes","ssp126","Mean temp Feb to April",2028,4.31696565688453
"Bottom","yes","ssp126","Mean temp Feb to April",2029,6.25406698296837
"Bottom","yes","ssp126","Mean temp Feb to April",2030,5.97379051032906
"Bottom","yes","ssp126","Mean temp Feb to April",2031,6.41528968827111
"Bottom","yes","ssp126","Mean temp Feb to April",2032,4.69667427548707
"Bottom","yes","ssp126","Mean temp Feb to April",2033,4.91234253770455
"Bottom","yes","ssp126","Mean temp Feb to April",2034,4.50283646781511
"Bottom","yes","ssp126","Mean temp Feb to April",2035,5.2086542006923
"Bottom","yes","ssp126","Mean temp Feb to April",2036,4.62922825386215
"Bottom","yes","ssp126","Mean temp Feb to April",2037,5.231444823278
"Bottom","yes","ssp126","Mean temp Feb to April",2038,5.69930400059569
"Bottom","yes","ssp126","Mean temp Feb to April",2039,5.16780891216588
"Bottom","yes","ssp126","Mean temp Feb to April",2040,4.86784733234992
"Bottom","yes","ssp126","Mean temp Feb to April",2041,5.4867031785748
"Bottom","yes","ssp126","Mean temp Feb to April",2042,6.77396647853413
"Bottom","yes","ssp126","Mean temp Feb to April",2043,6.12361661988923
"Bottom","yes","ssp126","Mean temp Feb to April",2044,4.74163421635046
"Bottom","yes","ssp126","Mean temp Feb to April",2045,5.66620248524562
"Bottom","yes","ssp126","Mean temp Feb to April",2046,6.1353447963716
"Bottom","yes","ssp126","Mean temp Feb to April",2047,5.7113727043975
"Bottom","yes","ssp126","Mean temp Feb to April",2048,5.47475494749849
"Bottom","yes","ssp126","Mean temp Feb to April",2049,5.21957275583861
"Bottom","yes","ssp126","Mean temp Feb to April",2050,5.93750688260762
"Bottom","yes","ssp126","Mean temp Feb to April",2051,4.96561445858789
"Bottom","yes","ssp126","Mean temp Feb to April",2052,6.71561016979402
"Bottom","yes","ssp126","Mean temp Feb to April",2053,5.46897361761738
"Bottom","yes","ssp126","Mean temp Feb to April",2054,5.3918393979131
"Bottom","yes","ssp126","Mean temp Feb to April",2055,5.69984718338222
"Bottom","yes","ssp126","Mean temp Feb to April",2056,6.33075793162673
"Bottom","yes","ssp126","Mean temp Feb to April",2057,5.16379037584672
"Bottom","yes","ssp126","Mean temp Feb to April",2058,6.06129915084037
"Bottom","yes","ssp126","Mean temp Feb to April",2059,6.15615656103914
"Bottom","yes","ssp126","Mean temp Feb to April",2060,4.89520364298445
"Bottom","yes","ssp126","Mean temp Feb to April",2061,6.35836278102648
"Bottom","yes","ssp126","Mean temp Feb to April",2062,6.25294705159796
"Bottom","yes","ssp126","Mean temp Feb to April",2063,5.21297945512503
"Bottom","yes","ssp126","Mean temp Feb to April",2064,5.00424501388736
"Bottom","yes","ssp126","Mean temp Feb to April",2065,5.37677172427169
"Bottom","yes","ssp126","Mean temp Feb to April",2066,5.63417679561925
"Bottom","yes","ssp126","Mean temp Feb to April",2067,6.11066940067457
"Bottom","yes","ssp126","Mean temp Feb to April",2068,5.741575906891
"Bottom","yes","ssp126","Mean temp Feb to April",2069,5.3216732668376
"Bottom","yes","ssp126","Mean temp Feb to April",2070,5.59061279805275
"Bottom","yes","ssp126","Mean temp Feb to April",2071,4.18727105103101
"Bottom","yes","ssp126","Mean temp Feb to April",2072,5.92018902490448
"Bottom","yes","ssp126","Mean temp Feb to April",2073,5.26468657082976
"Bottom","yes","ssp126","Mean temp Feb to April",2074,6.60063920160089
"Bottom","yes","ssp126","Mean temp Feb to April",2075,5.91612337292786
"Bottom","yes","ssp126","Mean temp Feb to April",2076,4.72470420026887
"Bottom","yes","ssp126","Mean temp Feb to April",2077,4.682349384129
"Bottom","yes","ssp126","Mean temp Feb to April",2078,5.50877606131243
"Bottom","yes","ssp126","Mean temp Feb to April",2079,5.01582568877047
"Bottom","yes","ssp126","Mean temp Feb to April",2080,5.97099342557495
"Bottom","yes","ssp126","Mean temp Feb to April",2081,5.454603803691
"Bottom","yes","ssp126","Mean temp Feb to April",2082,6.49878544951639
"Bottom","yes","ssp126","Mean temp Feb to April",2083,6.44212168604379
"Bottom","yes","ssp126","Mean temp Feb to April",2084,4.86923609978538
"Bottom","yes","ssp126","Mean temp Feb to April",2085,4.04133116460717
"Bottom","yes","ssp126","Mean temp Feb to April",2086,5.24612166418112
"Bottom","yes","ssp126","Mean temp Feb to April",2087,5.83503297512748
"Bottom","yes","ssp126","Mean temp Feb to April",2088,5.88010522207931
"Bottom","yes","ssp126","Mean temp Feb to April",2089,5.96597295230471
"Bottom","yes","ssp126","Mean temp Feb to April",2090,5.74991832951322
"Bottom","yes","ssp126","Mean temp Feb to April",2091,5.57975197727225
"Bottom","yes","ssp126","Mean temp Feb to April",2092,4.9769022747121
"Bottom","yes","ssp126","Mean temp Feb to April",2093,6.1905352692662
"Bottom","yes","ssp126","Mean temp Feb to April",2094,5.54052918704363
"Bottom","yes","ssp126","Mean temp Feb to April",2095,5.5372813847427
"Bottom","yes","ssp126","Mean temp Feb to April",2096,5.1892806895732
"Bottom","yes","ssp126","Mean temp Feb to April",2097,6.33660340808265
"Bottom","yes","ssp126","Mean temp Feb to April",2098,6.20148569759876
"Bottom","yes","ssp126","Mean temp Feb to April",2099,5.94779184838723
"Bottom","no","ssp585","Mean temp Feb to April",1980,4.77712667108274
"Bottom","no","ssp585","Mean temp Feb to April",1981,4.10068728722718
"Bottom","no","ssp585","Mean temp Feb to April",1982,4.87330708846825
"Bottom","no","ssp585","Mean temp Feb to April",1983,5.37141318727265
"Bottom","no","ssp585","Mean temp Feb to April",1984,4.83503177336713
"Bottom","no","ssp585","Mean temp Feb to April",1985,4.47921680510989
"Bottom","no","ssp585","Mean temp Feb to April",1986,4.6426187233772
"Bottom","no","ssp585","Mean temp Feb to April",1987,4.4691154423372
"Bottom","no","ssp585","Mean temp Feb to April",1988,4.18478886480323
"Bottom","no","ssp585","Mean temp Feb to April",1989,4.36477915245125
"Bottom","no","ssp585","Mean temp Feb to April",1990,3.63456905750536
"Bottom","no","ssp585","Mean temp Feb to April",1991,4.07801701314915
"Bottom","no","ssp585","Mean temp Feb to April",1992,4.11554992926824
"Bottom","no","ssp585","Mean temp Feb to April",1993,3.38375615586404
"Bottom","no","ssp585","Mean temp Feb to April",1994,3.83667203079934
"Bottom","no","ssp585","Mean temp Feb to April",1995,3.72520983681813
"Bottom","no","ssp585","Mean temp Feb to April",1996,3.47271468188215
"Bottom","no","ssp585","Mean temp Feb to April",1997,3.69324389558522
"Bottom","no","ssp585","Mean temp Feb to April",1998,5.22365749693439
"Bottom","no","ssp585","Mean temp Feb to April",1999,3.69411498894822
"Bottom","no","ssp585","Mean temp Feb to April",2000,4.94645244824675
"Bottom","no","ssp585","Mean temp Feb to April",2001,4.85131545218768
"Bottom","no","ssp585","Mean temp Feb to April",2002,5.33967614215857
"Bottom","no","ssp585","Mean temp Feb to April",2003,4.5586973856504
"Bottom","no","ssp585","Mean temp Feb to April",2004,5.41479373171732
"Bottom","no","ssp585","Mean temp Feb to April",2005,4.33657396701881
"Bottom","no","ssp585","Mean temp Feb to April",2006,4.64427373302706
"Bottom","no","ssp585","Mean temp Feb to April",2007,3.95626868842025
"Bottom","no","ssp585","Mean temp Feb to April",2008,3.38726854132119
"Bottom","no","ssp585","Mean temp Feb to April",2009,4.58456087020806
"Bottom","no","ssp585","Mean temp Feb to April",2010,4.85026347870571
"Bottom","no","ssp585","Mean temp Feb to April",2011,4.91493332379698
"Bottom","no","ssp585","Mean temp Feb to April",2012,4.94728361356373
"Bottom","no","ssp585","Mean temp Feb to April",2013,4.77592079376735
"Bottom","no","ssp585","Mean temp Feb to April",2014,3.71428012047348
"Bottom","no","ssp585","Mean temp Feb to April",2015,3.85448345300924
"Bottom","no","ssp585","Mean temp Feb to April",2016,4.32059551162487
"Bottom","no","ssp585","Mean temp Feb to April",2017,5.05610979594555
"Bottom","no","ssp585","Mean temp Feb to April",2018,4.97285401405901
"Bottom","no","ssp585","Mean temp Feb to April",2019,5.87151104566737
"Bottom","no","ssp585","Mean temp Feb to April",2020,4.52431354682623
"Bottom","no","ssp585","Mean temp Feb to April",2021,4.55525424585624
"Bottom","no","ssp585","Mean temp Feb to April",2022,5.15400301489714
"Bottom","no","ssp585","Mean temp Feb to April",2023,3.98671398829086
"Bottom","no","ssp585","Mean temp Feb to April",2024,3.32053982112652
"Bottom","no","ssp585","Mean temp Feb to April",2025,4.54484122137556
"Bottom","no","ssp585","Mean temp Feb to April",2026,5.41227760398494
"Bottom","no","ssp585","Mean temp Feb to April",2027,4.55377458350162
"Bottom","no","ssp585","Mean temp Feb to April",2028,5.65887077772307
"Bottom","no","ssp585","Mean temp Feb to April",2029,5.77135445660285
"Bottom","no","ssp585","Mean temp Feb to April",2030,5.12819144092807
"Bottom","no","ssp585","Mean temp Feb to April",2031,5.64068680449897
"Bottom","no","ssp585","Mean temp Feb to April",2032,6.05453479896838
"Bottom","no","ssp585","Mean temp Feb to April",2033,5.71362365638843
"Bottom","no","ssp585","Mean temp Feb to April",2034,5.04406033803967
"Bottom","no","ssp585","Mean temp Feb to April",2035,4.11677411730837
"Bottom","no","ssp585","Mean temp Feb to April",2036,5.03190321411979
"Bottom","no","ssp585","Mean temp Feb to April",2037,5.85750843630935
"Bottom","no","ssp585","Mean temp Feb to April",2038,6.08432833501317
"Bottom","no","ssp585","Mean temp Feb to April",2039,5.84275636244065
"Bottom","no","ssp585","Mean temp Feb to April",2040,5.95468434143281
"Bottom","no","ssp585","Mean temp Feb to April",2041,4.75739623617463
"Bottom","no","ssp585","Mean temp Feb to April",2042,5.15636684146097
"Bottom","no","ssp585","Mean temp Feb to April",2043,6.46574169490626
"Bottom","no","ssp585","Mean temp Feb to April",2044,6.44877235475961
"Bottom","no","ssp585","Mean temp Feb to April",2045,5.4800649950742
"Bottom","no","ssp585","Mean temp Feb to April",2046,4.57045213661886
"Bottom","no","ssp585","Mean temp Feb to April",2047,4.43414763677721
"Bottom","no","ssp585","Mean temp Feb to April",2048,4.94369048561899
"Bottom","no","ssp585","Mean temp Feb to April",2049,6.24678019434775
"Bottom","no","ssp585","Mean temp Feb to April",2050,5.82459823699527
"Bottom","no","ssp585","Mean temp Feb to April",2051,5.49830037033298
"Bottom","no","ssp585","Mean temp Feb to April",2052,5.75204533578444
"Bottom","no","ssp585","Mean temp Feb to April",2053,6.07471902259883
"Bottom","no","ssp585","Mean temp Feb to April",2054,6.27420646645928
"Bottom","no","ssp585","Mean temp Feb to April",2055,6.09605971875986
"Bottom","no","ssp585","Mean temp Feb to April",2056,5.5032222632199
"Bottom","no","ssp585","Mean temp Feb to April",2057,6.05798730422328
"Bottom","no","ssp585","Mean temp Feb to April",2058,5.05110464688605
"Bottom","no","ssp585","Mean temp Feb to April",2059,6.62905094945575
"Bottom","no","ssp585","Mean temp Feb to April",2060,5.17346868236703
"Bottom","no","ssp585","Mean temp Feb to April",2061,6.9091143261928
